"url","Image","Image_alt","Image_link","Overviewtop link","Overviewtop link_link","Absmiddle image","Absmiddle image_alt","Certruntime value 1","Certruntime value 3","Certruntime value 4","Certruntime value 5","Certruntime value 6","Metascoreno content","Outline description","Director link","Director link_link","Stars","Stars_link","Stars (1)","Stars (1)_link","Stars (2)","Stars (2)_link","Stars (3)","Stars (3)_link"
"http://www.imdb.com/movies-coming-soon/2016-11/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/M/MV5BMjM1MTkwNTQ1Ml5BMl5BanBnXkFtZTgwNTc5ODgxOTE@._V1_UX140_CR0,0,140,209_AL_.jpg; http://ia.media-imdb.com/images/M/MV5BMjM1MTkwNTQ1Ml5BMl5BanBnXkFtZTgwNTc5ODgxOTE@._V1_UX140_CR0,0,140,209_AL_.jpg","Almost Christmas (2016) Poster; Almost Christmas (2016) Poster","http://www.imdb.com/title/tt4649416/?ref_=cs_ov_i; http://www.imdb.com/title/tt4649416/?ref_=cs_ov_i","Almost Christmas (2016)","http://www.imdb.com/title/tt4649416/?ref_=cs_ov_tt","http://ia.media-imdb.com/images/G/01/imdb/images/certificates/us/pg_13-2767653680._CB271197458_.png","Certificate PG-13",,"Comedy",,,,,"A dysfunctional family gathers together for their first Thanksgiving since their mom died.","David E. Talbert","http://www.imdb.com/name/nm0847859/?ref_=cs_ov_nm","Jessie T. Usher","http://www.imdb.com/name/nm1900772/?ref_=cs_ov_nm","Gabrielle Union","http://www.imdb.com/name/nm0005517/?ref_=cs_ov_nm","Danny Glover","http://www.imdb.com/name/nm0000418/?ref_=cs_ov_nm","Omar Epps","http://www.imdb.com/name/nm0004898/?ref_=cs_ov_nm"
"http://www.imdb.com/movies-coming-soon/2016-11/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/M/MV5BMjQyMzIyMTY5NF5BMl5BanBnXkFtZTgwMDA0Mjk0NzE@._V1_UY209_CR0,0,140,209_AL_.jpg; http://ia.media-imdb.com/images/M/MV5BMjQyMzIyMTY5NF5BMl5BanBnXkFtZTgwMDA0Mjk0NzE@._V1_UY209_CR0,0,140,209_AL_.jpg","Fantastic Beasts and Where to Find Them (2016) Poster; Fantastic Beasts and Where to Find Them (2016) Poster","http://www.imdb.com/title/tt3183660/?ref_=cs_ov_i; http://www.imdb.com/title/tt3183660/?ref_=cs_ov_i","Fantastic Beasts and Where to Find Them (2016)","http://www.imdb.com/title/tt3183660/?ref_=cs_ov_tt","","",,"Adventure","Family","Fantasy",,,"The adventures of writer Newt Scamander in New York's secret community of witches and wizards seventy years before Harry Potter reads his book in school.","David Yates","http://www.imdb.com/name/nm0946734/?ref_=cs_ov_nm","Ezra Miller","http://www.imdb.com/name/nm3009232/?ref_=cs_ov_nm","Eddie Redmayne","http://www.imdb.com/name/nm1519666/?ref_=cs_ov_nm","Colin Farrell","http://www.imdb.com/name/nm0268199/?ref_=cs_ov_nm","Ron Perlman","http://www.imdb.com/name/nm0000579/?ref_=cs_ov_nm"
"http://www.imdb.com/movies-coming-soon/2016-11/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/M/MV5BMjI3MDMxNzcxNl5BMl5BanBnXkFtZTgwODc4MzkwOTE@._V1_UX140_CR0,0,140,209_AL_.jpg; http://ia.media-imdb.com/images/M/MV5BMjI3MDMxNzcxNl5BMl5BanBnXkFtZTgwODc4MzkwOTE@._V1_UX140_CR0,0,140,209_AL_.jpg","The Shack (2016) Poster; The Shack (2016) Poster","http://www.imdb.com/title/tt2872518/?ref_=cs_ov_i; http://www.imdb.com/title/tt2872518/?ref_=cs_ov_i","The Shack (2016)","http://www.imdb.com/title/tt2872518/?ref_=cs_ov_tt","","",,"Drama",,,,,"A grieving man receives a mysterious, personal invitation to meet with God at a place called ""The Shack.""","Stuart Hazeldine","http://www.imdb.com/name/nm0371955/?ref_=cs_ov_nm","Sam Worthington","http://www.imdb.com/name/nm0941777/?ref_=cs_ov_nm","Radha Mitchell","http://www.imdb.com/name/nm0593664/?ref_=cs_ov_nm","Graham Greene","http://www.imdb.com/name/nm0001295/?ref_=cs_ov_nm","Octavia Spencer","http://www.imdb.com/name/nm0818055/?ref_=cs_ov_nm"
"http://www.imdb.com/movies-coming-soon/2016-11/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/M/MV5BMjAxODUxNjAzMl5BMl5BanBnXkFtZTgwNjg4OTA1NzE@._V1_UY209_CR87,0,140,209_AL_.jpg; http://ia.media-imdb.com/images/M/MV5BMjAxODUxNjAzMl5BMl5BanBnXkFtZTgwNjg4OTA1NzE@._V1_UY209_CR87,0,140,209_AL_.jpg","Manchester by the Sea (2016) Poster; Manchester by the Sea (2016) Poster","http://www.imdb.com/title/tt4034228/?ref_=cs_ov_i; http://www.imdb.com/title/tt4034228/?ref_=cs_ov_i","Manchester by the Sea (2016)","http://www.imdb.com/title/tt4034228/?ref_=cs_ov_tt","http://ia.media-imdb.com/images/G/01/imdb/images/certificates/us/r-2493392566._CB271202403_.png","Certificate R","135 min","Drama",,,,"Metascore: 91/100 (10 reviews); Metascore: 91/100 (10 reviews)","An uncle is forced to take care of his teenage nephew after the boy's father dies.","Kenneth Lonergan","http://www.imdb.com/name/nm0518836/?ref_=cs_ov_nm","Kyle Chandler","http://www.imdb.com/name/nm0151419/?ref_=cs_ov_nm","Casey Affleck","http://www.imdb.com/name/nm0000729/?ref_=cs_ov_nm","Michelle Williams","http://www.imdb.com/name/nm0931329/?ref_=cs_ov_nm","Matthew Broderick","http://www.imdb.com/name/nm0000111/?ref_=cs_ov_nm"
"http://www.imdb.com/movies-coming-soon/2016-11/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/M/MV5BMDYwNzA3YTctNTZhNC00NjY2LWFmZGItMWYzM2EzZThjNzcwXkEyXkFqcGdeQXVyNjUzMTY4ODc@._V1_UY209_CR8,0,140,209_AL_.jpg; http://ia.media-imdb.com/images/M/MV5BMDYwNzA3YTctNTZhNC00NjY2LWFmZGItMWYzM2EzZThjNzcwXkEyXkFqcGdeQXVyNjUzMTY4ODc@._V1_UY209_CR8,0,140,209_AL_.jpg","The Disappointments Room (2016) Poster; The Disappointments Room (2016) Poster","http://www.imdb.com/title/tt2364897/?ref_=cs_ov_i; http://www.imdb.com/title/tt2364897/?ref_=cs_ov_i","The Disappointments Room (2016)","http://www.imdb.com/title/tt2364897/?ref_=cs_ov_tt","","",,"Drama","Thriller",,,,"A mother and her young son release unimaginable horrors from the attic of their rural dream home.","D.J. Caruso","http://www.imdb.com/name/nm0142286/?ref_=cs_ov_nm","Kate Beckinsale","http://www.imdb.com/name/nm0000295/?ref_=cs_ov_nm","Lucas Till","http://www.imdb.com/name/nm1395771/?ref_=cs_ov_nm","Michaela Conlin","http://www.imdb.com/name/nm0174819/?ref_=cs_ov_nm","Gerald McRaney","http://www.imdb.com/name/nm0574468/?ref_=cs_ov_nm"
"http://www.imdb.com/movies-coming-soon/2016-11/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/M/MV5BNDU1MTQzODAyM15BMl5BanBnXkFtZTgwNjE5ODIxOTE@._V1_UY209_CR0,0,140,209_AL_.jpg; http://ia.media-imdb.com/images/M/MV5BNDU1MTQzODAyM15BMl5BanBnXkFtZTgwNjE5ODIxOTE@._V1_UY209_CR0,0,140,209_AL_.jpg","Moana (2016) Poster; Moana (2016) Poster","http://www.imdb.com/title/tt3521164/?ref_=cs_ov_i; http://www.imdb.com/title/tt3521164/?ref_=cs_ov_i","Moana (2016)","http://www.imdb.com/title/tt3521164/?ref_=cs_ov_tt","","",,"Animation","Adventure","Comedy","Family",,"A young woman uses her navigational talents to set sail for a fabled island. Joining her on the adventure is her hero, the legendary demi-god Maui.","Ron Clements; John Musker","http://www.imdb.com/name/nm0166256/?ref_=cs_ov_nm; http://www.imdb.com/name/nm0615780/?ref_=cs_ov_nm","Dwayne Johnson","http://www.imdb.com/name/nm0425005/?ref_=cs_ov_nm","Alan Tudyk","http://www.imdb.com/name/nm0876138/?ref_=cs_ov_nm","Auli'i Cravalho","http://www.imdb.com/name/nm7635388/?ref_=cs_ov_nm","Phillipa Soo","http://www.imdb.com/name/nm5623883/?ref_=cs_ov_nm"
"http://www.imdb.com/movies-coming-soon/2016-11/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/140x209/film-4001654135._CB271193464_.png; http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/140x209/film-4001654135._CB271193464_.png","Allied (2016) Poster; Allied (2016) Poster","http://www.imdb.com/title/tt3640424/?ref_=cs_ov_i; http://www.imdb.com/title/tt3640424/?ref_=cs_ov_i","Allied (2016)","http://www.imdb.com/title/tt3640424/?ref_=cs_ov_tt","","",,"Drama","Romance","Thriller","War",,"1942. Max (Brad Pitt), a French-Canadian spy, falls in love and marries French agent Marianne (Marion Cotillard), after a mission in Casablanca. Max is notified that Marianne is likely a Nazi spy and begins to investigate her.","Robert Zemeckis","http://www.imdb.com/name/nm0000709/?ref_=cs_ov_nm","Lizzy Caplan","http://www.imdb.com/name/nm0135221/?ref_=cs_ov_nm","Brad Pitt","http://www.imdb.com/name/nm0000093/?ref_=cs_ov_nm","Marion Cotillard","http://www.imdb.com/name/nm0182839/?ref_=cs_ov_nm","Matthew Goode","http://www.imdb.com/name/nm0328828/?ref_=cs_ov_nm"
"http://www.imdb.com/movies-coming-soon/2016-11/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/140x209/film-4001654135._CB271193464_.png; http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/140x209/film-4001654135._CB271193464_.png","Bad Santa 2 (2016) Poster; Bad Santa 2 (2016) Poster","http://www.imdb.com/title/tt1798603/?ref_=cs_ov_i; http://www.imdb.com/title/tt1798603/?ref_=cs_ov_i","Bad Santa 2 (2016)","http://www.imdb.com/title/tt1798603/?ref_=cs_ov_tt","","",,"Comedy",,,,,"An adventure with Santa impersonator Willie Stokes.","Mark Waters","http://www.imdb.com/name/nm0914134/?ref_=cs_ov_nm","Billy Bob Thornton","http://www.imdb.com/name/nm0000671/?ref_=cs_ov_nm","Kathy Bates","http://www.imdb.com/name/nm0000870/?ref_=cs_ov_nm","Tony Cox","http://www.imdb.com/name/nm0185272/?ref_=cs_ov_nm","Christina Hendricks","http://www.imdb.com/name/nm0376716/?ref_=cs_ov_nm"
"http://www.imdb.com/movies-coming-soon/2016-11/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/M/MV5BODNlN2JlNmMtMDczYy00Y2JiLWIzYzUtYThlMTlkYjhkZWI1XkEyXkFqcGdeQXVyNjU4MjExMDk@._V1_UY209_CR0,0,140,209_AL_.jpg; http://ia.media-imdb.com/images/M/MV5BODNlN2JlNmMtMDczYy00Y2JiLWIzYzUtYThlMTlkYjhkZWI1XkEyXkFqcGdeQXVyNjU4MjExMDk@._V1_UY209_CR0,0,140,209_AL_.jpg","Lion (2016) Poster; Lion (2016) Poster","http://www.imdb.com/title/tt3741834/?ref_=cs_ov_i; http://www.imdb.com/title/tt3741834/?ref_=cs_ov_i","Lion (2016)","http://www.imdb.com/title/tt3741834/?ref_=cs_ov_tt","","",,"Drama",,,,,"A five-year-old Indian boy gets lost on the streets of Calcutta, thousands of kilometers from home. He survives many challenges before being adopted by a couple in Australia; 25 years later, he sets out to find his lost family.","Garth Davis","http://www.imdb.com/name/nm0204628/?ref_=cs_ov_nm","Nicole Kidman","http://www.imdb.com/name/nm0000173/?ref_=cs_ov_nm","Rooney Mara","http://www.imdb.com/name/nm1913734/?ref_=cs_ov_nm","Dev Patel","http://www.imdb.com/name/nm2353862/?ref_=cs_ov_nm","David Wenham","http://www.imdb.com/name/nm0920992/?ref_=cs_ov_nm"
"http://www.imdb.com/movies-in-theaters/?ref_=nv_tp_inth_1","http://ia.media-imdb.com/images/M/MV5BNjAzOTUzNTY3Ml5BMl5BanBnXkFtZTgwMjYwNzE5ODE@._V1_UY209_CR0,0,140,209_AL_.jpg; http://ia.media-imdb.com/images/M/MV5BNjAzOTUzNTY3Ml5BMl5BanBnXkFtZTgwMjYwNzE5ODE@._V1_UY209_CR0,0,140,209_AL_.jpg","The BFG (2016) Poster; The BFG (2016) Poster","http://www.imdb.com/title/tt3691740/?ref_=inth_ov_i; http://www.imdb.com/title/tt3691740/?ref_=inth_ov_i","The BFG (2016)","http://www.imdb.com/title/tt3691740/?ref_=inth_ov_tt","http://ia.media-imdb.com/images/G/01/imdb/images/certificates/us/pg-1313470000._CB271200721_.png","Certificate PG","117 min","Adventure","Family","Fantasy",,"Metascore: 70/100 (13 reviews); Metascore: 70/100 (13 reviews)","A girl named Sophie encounters the Big Friendly Giant who, despite his intimidating appearance, turns out to be a kindhearted soul who is considered an outcast by the other giants because, unlike them, he refuses to eat children.","Steven Spielberg","http://www.imdb.com/name/nm0000229/?ref_=inth_ov_nm","Mark Rylance","http://www.imdb.com/name/nm0753314/?ref_=inth_ov_nm","Rebecca Hall","http://www.imdb.com/name/nm0356017/?ref_=inth_ov_nm","Bill Hader","http://www.imdb.com/name/nm0352778/?ref_=inth_ov_nm","Jemaine Clement","http://www.imdb.com/name/nm1318596/?ref_=inth_ov_nm"
"http://www.imdb.com/movies-in-theaters/?ref_=nv_tp_inth_1","http://ia.media-imdb.com/images/M/MV5BMjMxNzk2OTQ1OV5BMl5BanBnXkFtZTgwMTI2NjU5ODE@._V1_UX140_CR0,0,140,209_AL_.jpg; http://ia.media-imdb.com/images/M/MV5BMjMxNzk2OTQ1OV5BMl5BanBnXkFtZTgwMTI2NjU5ODE@._V1_UX140_CR0,0,140,209_AL_.jpg","The Purge: Election Year (2016) Poster; The Purge: Election Year (2016) Poster","http://www.imdb.com/title/tt4094724/?ref_=inth_ov_i; http://www.imdb.com/title/tt4094724/?ref_=inth_ov_i","The Purge: Election Year (2016)","http://www.imdb.com/title/tt4094724/?ref_=inth_ov_tt","http://ia.media-imdb.com/images/G/01/imdb/images/certificates/us/r-2493392566._CB271202403_.png","Certificate R","105 min","Action","Horror","Sci-Fi","Thriller",,"Two years after choosing not to kill the man who killed his son, former police sergeant Barnes has become head of security for Senator Charlene Roan, the front runner in the next Presidential election due to her vow to eliminate the Purge.","James DeMonaco","http://www.imdb.com/name/nm0218621/?ref_=inth_ov_nm","Elizabeth Mitchell","http://www.imdb.com/name/nm0593310/?ref_=inth_ov_nm","Frank Grillo","http://www.imdb.com/name/nm0342029/?ref_=inth_ov_nm","Mykelti Williamson","http://www.imdb.com/name/nm0932112/?ref_=inth_ov_nm","Kimberly Howe","http://www.imdb.com/name/nm5202431/?ref_=inth_ov_nm"
"http://www.imdb.com/movies-in-theaters/?ref_=nv_tp_inth_1","http://ia.media-imdb.com/images/M/MV5BMzY3OTI0OTcyMF5BMl5BanBnXkFtZTgwNjkxNTAwOTE@._V1_UY209_CR0,0,140,209_AL_.jpg; http://ia.media-imdb.com/images/M/MV5BMzY3OTI0OTcyMF5BMl5BanBnXkFtZTgwNjkxNTAwOTE@._V1_UY209_CR0,0,140,209_AL_.jpg","The Legend of Tarzan (2016) Poster; The Legend of Tarzan (2016) Poster","http://www.imdb.com/title/tt0918940/?ref_=inth_ov_i; http://www.imdb.com/title/tt0918940/?ref_=inth_ov_i","The Legend of Tarzan (2016)","http://www.imdb.com/title/tt0918940/?ref_=inth_ov_tt","http://ia.media-imdb.com/images/G/01/imdb/images/certificates/us/pg_13-2767653680._CB271197458_.png","Certificate PG-13","109 min","Action","Adventure",,,,"Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.","David Yates","http://www.imdb.com/name/nm0946734/?ref_=inth_ov_nm","Margot Robbie","http://www.imdb.com/name/nm3053338/?ref_=inth_ov_nm","Alexander Skarsgård","http://www.imdb.com/name/nm0002907/?ref_=inth_ov_nm","Ella Purnell","http://www.imdb.com/name/nm3480246/?ref_=inth_ov_nm","Samuel L. Jackson","http://www.imdb.com/name/nm0000168/?ref_=inth_ov_nm"
"http://www.imdb.com/movies-in-theaters/?ref_=nv_tp_inth_1","http://ia.media-imdb.com/images/M/MV5BMjM2MjY2ODgxMF5BMl5BanBnXkFtZTgwNzYxNjc2ODE@._V1_UY209_CR0,0,140,209_AL_.jpg; http://ia.media-imdb.com/images/M/MV5BMjM2MjY2ODgxMF5BMl5BanBnXkFtZTgwNzYxNjc2ODE@._V1_UY209_CR0,0,140,209_AL_.jpg","Our Kind of Traitor (2016) Poster; Our Kind of Traitor (2016) Poster","http://www.imdb.com/title/tt1995390/?ref_=inth_ov_i; http://www.imdb.com/title/tt1995390/?ref_=inth_ov_i","Our Kind of Traitor (2016)","http://www.imdb.com/title/tt1995390/?ref_=inth_ov_tt","http://ia.media-imdb.com/images/G/01/imdb/images/certificates/us/r-2493392566._CB271202403_.png","Certificate R","107 min","Thriller",,,,"Metascore: 59/100 (9 reviews); Metascore: 59/100 (9 reviews)","A couple find themselves lured into a Russian oligarch's plans to defect are soon positioned between the Russian Mafia and the British Secret Service, neither of whom they can trust.","Susanna White","http://www.imdb.com/name/nm1264352/?ref_=inth_ov_nm","Ewan McGregor","http://www.imdb.com/name/nm0000191/?ref_=inth_ov_nm","Stellan Skarsgård","http://www.imdb.com/name/nm0001745/?ref_=inth_ov_nm","Damian Lewis","http://www.imdb.com/name/nm0507073/?ref_=inth_ov_nm","Naomie Harris","http://www.imdb.com/name/nm0365140/?ref_=inth_ov_nm"
"http://www.imdb.com/movies-in-theaters/?ref_=nv_tp_inth_1","http://ia.media-imdb.com/images/M/MV5BMjQ0MTI2NjgyMF5BMl5BanBnXkFtZTgwMjU1NTMyOTE@._V1_UY209_CR1,0,140,209_AL_.jpg; http://ia.media-imdb.com/images/M/MV5BMjQ0MTI2NjgyMF5BMl5BanBnXkFtZTgwMjU1NTMyOTE@._V1_UY209_CR1,0,140,209_AL_.jpg","The Innocents (2016) Poster; The Innocents (2016) Poster","http://www.imdb.com/title/tt4370784/?ref_=inth_ov_i; http://www.imdb.com/title/tt4370784/?ref_=inth_ov_i","The Innocents (2016)","http://www.imdb.com/title/tt4370784/?ref_=inth_ov_tt","http://ia.media-imdb.com/images/G/01/imdb/images/certificates/us/pg_13-2767653680._CB271197458_.png","Certificate PG-13","115 min","Drama",,,,"Metascore: 66/100 (5 reviews); Metascore: 66/100 (5 reviews)","In 1945 Poland, a young French Red Cross doctor who is sent to assist the survivors of the German camps discovers several nuns in advanced states of pregnancy during a visit to a nearby convent.","Anne Fontaine","http://www.imdb.com/name/nm0284774/?ref_=inth_ov_nm","Lou de Laâge","http://www.imdb.com/name/nm3650704/?ref_=inth_ov_nm","Agata Buzek","http://www.imdb.com/name/nm0125588/?ref_=inth_ov_nm","Agata Kulesza","http://www.imdb.com/name/nm0474492/?ref_=inth_ov_nm","Vincent Macaigne","http://www.imdb.com/name/nm0531195/?ref_=inth_ov_nm"
"http://www.imdb.com/movies-in-theaters/?ref_=nv_tp_inth_1","http://ia.media-imdb.com/images/M/MV5BMTcwNTMzODI4Nl5BMl5BanBnXkFtZTgwMjM2NTQxOTE@._V1_UY209_CR2,0,140,209_AL_.jpg; http://ia.media-imdb.com/images/M/MV5BMTcwNTMzODI4Nl5BMl5BanBnXkFtZTgwMjM2NTQxOTE@._V1_UY209_CR2,0,140,209_AL_.jpg","Life, Animated (2016) Poster; Life, Animated (2016) Poster","http://www.imdb.com/title/tt3917210/?ref_=inth_ov_i; http://www.imdb.com/title/tt3917210/?ref_=inth_ov_i","Life, Animated (2016)","http://www.imdb.com/title/tt3917210/?ref_=inth_ov_tt","http://ia.media-imdb.com/images/G/01/imdb/images/certificates/us/pg-1313470000._CB271200721_.png","Certificate PG","89 min","Documentary","Animation","Family",,"Metascore: 91/100 (4 reviews); Metascore: 91/100 (4 reviews)","A coming of age story about a boy and his family who overcame great challenges by turning Disney animated movies into a language to express love, loss, kinship and brotherhood.","Roger Ross Williams","http://www.imdb.com/name/nm2141317/?ref_=inth_ov_nm","Jonathan Freeman","http://www.imdb.com/name/nm0293455/?ref_=inth_ov_nm","Gilbert Gottfried","http://www.imdb.com/name/nm0331906/?ref_=inth_ov_nm","Owen Suskind","http://www.imdb.com/name/nm7882777/?ref_=inth_ov_nm","Ron Suskind","http://www.imdb.com/name/nm2328967/?ref_=inth_ov_nm"
"http://www.imdb.com/movies-in-theaters/?ref_=nv_tp_inth_1","http://ia.media-imdb.com/images/M/MV5BMTc5NzgxNDcwNl5BMl5BanBnXkFtZTgwMzAzMDYwOTE@._V1_UY209_CR0,0,140,209_AL_.jpg; http://ia.media-imdb.com/images/M/MV5BMTc5NzgxNDcwNl5BMl5BanBnXkFtZTgwMzAzMDYwOTE@._V1_UY209_CR0,0,140,209_AL_.jpg","Satanic (2016) Poster; Satanic (2016) Poster","http://www.imdb.com/title/tt4796122/?ref_=inth_ov_i; http://www.imdb.com/title/tt4796122/?ref_=inth_ov_i","Satanic (2016)","http://www.imdb.com/title/tt4796122/?ref_=inth_ov_tt","http://ia.media-imdb.com/images/G/01/imdb/images/certificates/us/r-2493392566._CB271202403_.png","Certificate R",,"Horror",,,,,"Four friends on their way to Coachella stop off in Los Angeles to tour true-crime occult sites, only to encounter a mysterious young runaway who puts them on a terrifying path to ultimate horror","Jeffrey G. Hunt","http://www.imdb.com/name/nm0402493/?ref_=inth_ov_nm","Sarah Hyland","http://www.imdb.com/name/nm0405103/?ref_=inth_ov_nm","Marc Barnes","http://www.imdb.com/name/nm3442962/?ref_=inth_ov_nm","Justin Chon","http://www.imdb.com/name/nm2014390/?ref_=inth_ov_nm","Devanny Pinn","http://www.imdb.com/name/nm1922788/?ref_=inth_ov_nm"
